Price Mileage Cylinder Doors Cruise Sound Leather Buick Cadillac Chevy Pontiac Saab Saturn convertible coupe hatchback sedan wagon
10315.02 14438.00     4.00     4.00     0.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
 9654.06 19183.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
 9041.91 26191.00     4.00     4.00     0.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
10971.10  7091.00     4.00     4.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
 8638.93 25216.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
29612.15 32477.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
33586.91 18930.00     4.00     2.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
37088.56  3828.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
24405.07 31344.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
27703.20 24738.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
25618.28 20208.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
23733.40 27600.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
28204.60 22021.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
27284.75 14281.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
30959.93 17673.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
28328.27 20685.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
26012.37 34269.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
33984.43 25420.00     4.00     2.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
38167.17 13162.00     4.00     2.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
36338.75 18195.00     4.00     2.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
25267.37 34175.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
32053.10  5144.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
26789.83 22189.00     4.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
30271.92 23426.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
26955.04 31773.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
32649.76 16975.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
16106.83 19465.00     4.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
15174.35 27887.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
16033.93 18391.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
38824.87 25960.00     8.00     2.00     1.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00
44749.69 12115.00     8.00     2.00     1.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00
39691.73 25169.00     8.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00
13135.91 21796.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12045.92 19136.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
39092.19 10717.00     8.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
34739.21 25747.00     8.00     2.00     1.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
35575.42 22740.00     8.00     2.00     1.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
13106.90 21910.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12487.05 28492.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
11539.85 22405.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12469.53 19712.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
27425.84 23886.00     8.00     2.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
25527.01 36480.00     8.00     2.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12830.10 17830.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12209.56 26097.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
32422.76  9185.00     8.00     2.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12878.05 19225.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
19027.86 21797.00     6.00     4.00     1.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17944.86 19592.00     6.00     4.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17645.75 27830.00     6.00     4.00     1.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21335.85 10237.00     6.00     4.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17968.84 34665.00     6.00     4.00     1.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19105.13 24008.00     6.00     4.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21460.01 19467.00     6.00     4.00     1.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21273.06 18908.00     6.00     4.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
20406.10 22596.00     6.00     4.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
22230.03 22102.00     6.00     4.00     1.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
20902.10 29649.00     6.00     4.00     1.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
22625.07 23612.00     6.00     4.00     1.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
35866.58 24415.00     8.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
38445.90 18661.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
34685.66 25421.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
42820.33  5499.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
36332.89 25153.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
41419.04 14452.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15595.88 18315.00     6.00     2.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
17360.81   881.00     6.00     2.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
15594.81 22414.00     6.00     2.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
17095.04 18720.00     6.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14963.05 31471.00     6.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16997.69 25830.00     6.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
22104.97  9049.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
22736.83  5690.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
22311.05 11221.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15086.90 27438.00     4.00     4.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
15589.78 21307.00     4.00     4.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
17803.28 12303.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00
21300.02 12772.00     6.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19423.17 25557.00     6.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19956.76 26028.00     6.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
25452.47 11892.00     8.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21765.07 25794.00     8.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21982.65 20472.00     8.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
55639.09 31805.00     8.00     2.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00
65281.48 15600.00     8.00     2.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00
57154.44 29260.00     8.00     2.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00
18490.98  7755.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
16175.96 19095.00     6.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
18173.98  5826.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00
21562.05 23767.00     6.00     4.00     1.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19641.74 31324.00     6.00     4.00     1.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21575.46 20137.00     6.00     4.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
34355.00 17711.00     4.00     2.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
33287.41 21661.00     4.00     2.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
31970.54 21208.00     4.00     2.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00
24896.60 21266.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
24063.01 27674.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
26337.83 16068.00     4.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00
25845.21 36557.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
30661.26 14278.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
30322.15 16225.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00
15635.80  1169.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
17685.20 15898.00     6.00     2.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
14584.45  1160.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
15503.51 33345.00     6.00     2.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
13681.70 10210.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
18910.80  8345.00     6.00     2.00     1.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12327.64 19347.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
14619.08 15768.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
13310.06 26143.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
 9928.19 29680.00     4.00     4.00     0.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
11137.05 22484.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
11045.11 24568.00     4.00     4.00     1.00     0.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
18950.91  8687.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
16723.99 19740.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
18957.89  5936.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
11555.27 13404.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
18083.40 29420.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
11080.52 36855.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
13471.01 18910.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14198.09 11322.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19409.75 18795.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19528.10 14115.00     6.00     4.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15000.99 14504.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
 9954.05 37345.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
18800.96  7961.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15128.99 13828.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14997.88  8880.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15233.16 32535.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17458.22 15144.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
10144.95 23963.00     4.00     4.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14397.93  5189.00     4.00     2.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
12733.86 21386.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
13678.86 17971.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
14275.13 18533.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14222.31  8427.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
13762.90 18040.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
20537.14 16950.00     6.00     2.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
21233.91 17337.00     6.00     2.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
18876.87 27218.00     6.00     2.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00
11115.01 30056.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
11247.86 21427.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
11394.89 25107.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
17115.12 24461.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
18004.87 18771.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
16803.12 25874.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
17312.91 21420.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
11169.92 22380.00     4.00     4.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16428.58  9882.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14191.88 21181.00     4.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
10921.95 27776.00     4.00     4.00     1.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14175.88 21627.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
11615.02 19014.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16341.80 25394.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16713.98 26328.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
17173.94 18721.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
17986.22 17488.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
16456.97 20200.00     6.00     4.00     0.00     1.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00
13600.03 27231.00     4.00     2.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00
15395.01 12920.00     4.00     2.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00
15277.07 16951.00     4.00     2.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00
13032.87 30108.00     4.00     2.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00
14702.80 17656.00     4.00     2.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00
15639.04  8507.00     4.00     2.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00
15327.10  4318.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
20127.04 18419.00     6.00     4.00     1.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15846.01  5350.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
13162.85 24542.00     4.00     4.00     0.00     1.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
18063.00 27574.00     6.00     4.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
19751.04 20510.00     6.00     4.00     1.00     0.00     1.00     0.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
23493.08 20453.00     6.00     4.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21878.12 23237.00     6.00     4.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
21698.01 25489.00     6.00     4.00     1.00     1.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
16336.91 16342.00     6.00     4.00     1.00     0.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
14862.09 24021.00     6.00     4.00     1.00     0.00     1.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
15230.00 22576.00     6.00     4.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
49248.16  6685.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
35129.34 11975.00     8.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
44130.62 21341.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
31431.13 11013.00     6.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
48365.98  2616.00     8.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
43374.05 25199.00     8.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
36210.12 21778.00     6.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
39072.39 31587.00     8.00     4.00     1.00     0.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
35651.68 10555.00     8.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
30646.44 17094.00     6.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
38795.38 13973.00     6.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
35165.76 13449.00     8.00     4.00     1.00     1.00     1.00     0.00     1.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.00     0.00
